vehicle_id,vehicle_type,mileage,avg_daily_km,engine_health,brakes_health,tyres_health,battery_health,coolant_temp_c,vibration_rms,brake_pad_mm,days_since_last_service,is_overdue,risk_score,failure_within_30d
FL-3150,Light Truck,301352,240,51,53.5,50.5,45,97.7,2.48,7.1,174,1,71,0
FL-3151,Rigid Truck,212566,379,65,74.2,68.8,48.6,93.6,1.92,9.2,131,1,56,1
FL-3152,Rigid Truck,167497,268,84.4,68.7,30.7,89.6,87.8,1.24,8.6,10,0,26,0
FL-3153,Rigid Truck,41566,161,39.1,33.2,27.1,96.3,100.9,2.96,5,175,1,70,0
FL-3154,Utility Pickup,224460,187,95.3,60.1,67.1,64.2,82.5,0.77,8,129,1,48,0
FL-3155,Rigid Truck,101281,260,53.5,70.6,74.4,65.2,96.6,2.3,8.9,156,1,54,1
FL-3156,Light Truck,37252,419,74.9,20.8,32.1,57.7,90.7,1.55,4.1,88,0,43,0
FL-3157,Light Truck,207838,129,72.3,72.9,34.2,80.3,90.6,1.72,9.4,143,1,53,0
FL-3158,Light Truck,510046,457,20,93.7,87.7,76.5,107.6,3.48,11.3,115,1,65,1
FL-3159,Rigid Truck,25930,347,48.7,81.4,42.6,41.4,97.5,2.43,10,89,0,36,0
FL-3160,Utility Pickup,544587,257,64.7,39.6,62.1,33.9,93.2,1.86,5.9,3,0,46,0
FL-3161,Utility Pickup,447305,305,86,54.7,95.1,56.7,87.5,1.23,7.4,95,1,52,0
FL-3162,Light Truck,540002,190,34.3,78.3,44.4,42.4,102.2,3.03,9.9,52,0,50,0
FL-3163,Mini Truck,233736,357,49.2,23.2,90.5,44.9,96.8,2.36,4.3,14,1,70,1
FL-3164,Light Truck,509505,314,44.1,76.8,34.8,30.7,101.1,2.79,9.7,85,0,47,0
FL-3165,Light Truck,84487,421,36.7,54.7,37.9,66.6,102.9,2.97,7.6,69,0,46,0
FL-3166,Rigid Truck,191793,425,31.9,62.4,57.9,46.5,104,3.08,8.3,116,1,72,0
FL-3167,Heavy Truck,481609,304,45.5,92.3,45.5,66.4,99.1,2.52,11.3,25,0,39,0
FL-3168,Heavy Truck,544075,120,81.6,41.4,52.2,41,87.2,1.22,5.9,9,0,44,0
FL-3169,Utility Pickup,109500,188,67.7,81.2,83.1,51.1,92.6,1.84,10,24,0,23,0
FL-3170,Utility Pickup,484084,350,33.9,62.9,56.8,78,102.3,3.1,8.2,10,0,47,0
FL-3171,Rigid Truck,71971,394,37.5,49.3,25.8,44.9,102.5,2.84,6.9,128,1,74,1
FL-3172,Heavy Truck,118451,268,62.2,37.2,40.3,34.6,94.5,2.09,5.6,39,0,43,1
FL-3173,Heavy Truck,510892,343,84.3,82.2,73.8,32.6,85.7,1.16,10.2,173,1,53,0
FL-3174,Mini Truck,282804,283,76.6,31.5,90.5,36.7,89.2,1.54,5.2,128,1,63,1
FL-3175,Rigid Truck,406814,236,88.9,37.6,85.8,39.8,86.7,1.1,5.7,151,1,60,1
FL-3176,Light Truck,418477,167,52.4,54.3,87.9,32.8,97.9,2.24,7.2,140,1,68,1
FL-3177,Rigid Truck,351566,249,35.7,31.8,34.3,55.7,103.8,2.93,4.9,43,0,59,1
FL-3178,Utility Pickup,236566,283,70.2,30,66.2,78.4,91.7,1.7,4.8,124,1,62,0
FL-3179,Mini Truck,458075,173,69.5,65.7,72.4,84.1,91.6,1.69,8.3,167,1,56,1
FL-3180,Heavy Truck,283858,249,97.1,43.7,37.2,75.6,82.1,0.76,6.3,41,0,32,0
FL-3181,Utility Pickup,206510,416,45.8,54.7,36.9,33,98.8,2.46,7.4,42,0,50,1
FL-3182,Light Truck,497209,127,94.4,97.5,52.6,97.2,83.1,0.88,11.9,41,0,19,0
FL-3183,Mini Truck,41775,230,48.3,67.8,40,72.2,98.5,2.55,8.8,164,1,60,1
FL-3184,Light Truck,242542,178,73.8,62.9,31.4,80.2,91.6,1.65,8,82,0,33,0
FL-3185,Heavy Truck,250818,414,26.6,25.8,33.8,95,105.4,3.38,4.6,58,0,56,1
FL-3186,Utility Pickup,528465,187,53.2,65.5,61.1,78.8,97.7,2.23,8.4,129,1,63,1
FL-3187,Light Truck,203323,138,32,61.8,26.5,39,102.6,3.15,8.1,60,0,51,1
FL-3188,Utility Pickup,42414,181,19.3,75.2,37.2,66.9,107.1,3.41,9.6,108,1,68,1
FL-3189,Light Truck,408270,164,59.8,77.4,74.9,68.2,95.8,2.16,9.9,157,1,58,0
FL-3190,Rigid Truck,513782,118,53.2,61.7,30.7,37.4,96,2.46,8.1,123,1,74,1
FL-3191,Light Truck,317761,344,61.2,75.3,87.4,71.8,95.2,1.95,9.3,110,1,54,1
FL-3192,Heavy Truck,120344,276,20.8,29.1,31.6,85.8,107.4,3.51,4.6,125,1,79,1
FL-3193,Rigid Truck,80826,425,28.6,59.6,45.6,90.4,105.2,3.34,8.1,53,0,45,1
FL-3194,Heavy Truck,204287,85,59,61.1,93.7,53,94.5,1.99,8.1,124,1,54,0
FL-3195,Mini Truck,491669,432,46,49.2,91.7,84.5,100.2,2.54,6.7,75,0,41,0
FL-3196,Rigid Truck,247750,314,32.8,38.8,92.6,69.9,102.6,2.99,5.7,120,1,68,1
FL-3197,Rigid Truck,62433,266,49.1,77.6,25.4,93.8,98,2.62,9.7,96,1,59,1
FL-3198,Heavy Truck,54670,91,55.8,28.2,56.1,57.4,95.4,2.37,4.6,110,1,69,1
FL-3199,Light Truck,415229,120,54.7,65.7,79.4,51.7,97.6,2.2,8.3,61,0,38,0
FL-3200,Heavy Truck,270472,186,45.2,20,29,47.1,100.4,2.59,4,169,1,84,1
FL-3201,Heavy Truck,62878,190,27.6,75.6,58.3,69.8,105.9,3.29,9.6,153,1,63,1
FL-3202,Light Truck,392370,155,57.4,55.2,80.7,84.9,94.7,2.1,7.3,103,1,62,0
FL-3203,Heavy Truck,183453,193,41.3,76.6,72.6,82.8,101.7,2.79,9.5,133,1,56,0
FL-3204,Heavy Truck,285479,460,30.4,31.5,88.2,34.9,105.4,3.1,5.1,114,1,76,1
FL-3205,Heavy Truck,73876,363,36,91.4,95.9,80.6,102.2,3,11,17,1,48,1
FL-3206,Light Truck,363386,217,86.2,94.1,40.5,77.1,85.5,1.14,11.2,120,1,47,1
FL-3207,Mini Truck,79307,330,45.5,76.2,31.2,81.1,99.9,2.72,9.7,104,1,59,0
FL-3208,Rigid Truck,259599,416,56.4,88.3,47.3,98.4,97.3,2.2,10.9,22,0,27,0
FL-3209,Heavy Truck,389478,456,54.1,48.3,74.7,64.9,97,2.39,6.8,140,1,65,0
FL-3210,Utility Pickup,125322,433,20,49.2,58.2,41.2,107.4,3.37,6.8,159,1,75,1
FL-3211,Light Truck,238073,440,33.6,66.6,95.7,30.6,103.8,2.88,8.6,14,0,40,0
FL-3212,Light Truck,157574,153,37,38.5,33.9,66.9,103,2.86,5.9,56,0,52,0
FL-3213,Mini Truck,553360,193,82.4,72.9,29.7,76.1,87.7,1.43,9.4,46,0,36,1
FL-3214,Utility Pickup,162734,141,33.1,94.3,70.7,54.4,104,3.09,11.5,143,1,60,1
FL-3215,Heavy Truck,328501,313,20.7,47.1,87.6,30.5,106.7,3.48,6.6,149,1,79,1
FL-3216,Rigid Truck,557233,256,18.3,28.1,62.8,72.5,109.3,3.52,4.6,134,1,87,1
FL-3217,Mini Truck,82998,232,36.1,29.3,27.8,38.7,103.6,2.93,4.8,11,0,57,1
FL-3218,Light Truck,326077,351,81,87.9,37.6,33.6,87.1,1.25,10.9,131,1,53,1
FL-3219,Heavy Truck,472700,392,84.4,32.6,77.5,66.5,87.5,1.26,4.9,95,1,60,0
FL-3220,Heavy Truck,479727,441,84.3,26.5,49.3,90,85.7,1.17,4.5,45,0,42,0
FL-3221,Light Truck,25641,357,37.8,20.3,89,44,100.8,2.85,3.8,61,1,72,1
FL-3222,Light Truck,337474,451,63.2,22.8,39,81.7,94,2.12,4.3,122,1,72,1
FL-3223,Light Truck,39821,184,72.7,51.6,28.5,75.4,90,1.67,7.2,30,0,33,0
FL-3224,Mini Truck,159393,140,45.9,49.6,70.6,85.9,98.8,2.63,6.7,109,1,63,1
FL-3225,Mini Truck,269371,287,77.5,62.2,42.9,50.2,88.8,1.5,8,35,0,36,0
FL-3226,Rigid Truck,186790,162,51.5,91,77,60.4,97.2,2.33,11.3,130,1,54,1
FL-3227,Rigid Truck,261391,340,29.7,64.1,94.4,55.1,105.2,3.13,8.4,128,1,64,1
FL-3228,Heavy Truck,218805,360,30.2,35.7,58,77.8,105.2,3.12,5.5,151,1,75,1
FL-3229,Light Truck,398413,262,22.3,76.1,58.2,42.6,108.2,3.36,9.5,154,1,75,1
FL-3230,Mini Truck,200095,331,47,28.5,91.3,35.9,97.6,2.48,4.8,35,0,48,0
FL-3231,Heavy Truck,290312,111,29,81.3,29.7,54.6,103.6,3.14,10.3,42,0,46,0
FL-3232,Rigid Truck,501708,186,79.6,28.3,87.9,65.5,88.4,1.37,4.6,42,0,37,0
FL-3233,Rigid Truck,310403,154,32,55.8,78.6,78.3,103.9,3.13,7.6,39,0,45,0
FL-3234,Mini Truck,204616,99,50.6,25.5,66,71.8,97.7,2.28,4.3,82,0,48,0
FL-3235,Heavy Truck,523307,455,40.8,40,51,36.6,102.4,2.82,6,62,0,56,1
FL-3236,Utility Pickup,53817,121,75.8,47.7,81.7,66,88.3,1.46,6.6,34,0,27,0
FL-3237,Light Truck,214169,364,57.6,85.6,62.1,35.7,94.3,2.3,10.7,160,1,56,0
FL-3238,Rigid Truck,89003,176,33.6,87.5,87.2,93.5,102.5,2.98,10.5,79,0,30,0
FL-3239,Rigid Truck,501409,228,20.9,40.9,33.6,53.6,106.1,3.53,5.8,30,1,88,1
FL-3240,Heavy Truck,109386,230,37.1,42.5,68.9,97.5,101.6,2.86,6,5,0,41,0
FL-3241,Rigid Truck,341152,328,22.5,95.1,74.2,43.7,107.3,3.34,11.6,32,0,43,0
FL-3242,Light Truck,214810,412,39.8,83,28.5,74.9,102.1,2.71,10.3,100,1,64,0
FL-3243,Light Truck,273270,310,93.4,84.7,56.7,45.8,83.6,0.97,10.4,126,1,44,0
FL-3244,Rigid Truck,359317,89,63.3,69.2,59.2,91.1,95,2.08,8.9,45,0,34,0
FL-3245,Utility Pickup,341250,273,27,83.5,69.7,62.8,104.2,3.12,10.3,138,1,67,1
FL-3246,Rigid Truck,548684,348,56.2,65.6,73.5,58.6,94.6,2.11,8.4,22,0,38,0
FL-3247,Mini Truck,143682,433,67.8,46.4,95.8,76.5,93.8,1.79,6.5,172,1,54,0
FL-3248,Rigid Truck,423687,420,78.9,41.3,56.6,73.5,87.9,1.48,6.1,84,0,37,0
FL-3249,Utility Pickup,528086,420,26.4,72.7,68.9,45.7,106.2,3.16,9.1,126,1,71,1
FL-3250,Light Truck,559675,222,33.3,92.9,63.6,50.8,104.5,2.91,11.1,147,1,67,1
FL-3251,Mini Truck,187480,357,90.4,87.6,88.7,40.9,83.7,0.97,10.9,86,0,17,0
FL-3252,Mini Truck,46001,361,63.1,24.8,45.1,32,92.4,2.08,4.4,15,0,47,0
FL-3253,Heavy Truck,105651,315,43.7,78.9,66.8,43.2,99.6,2.62,9.7,103,1,60,1
FL-3254,Light Truck,166381,246,67,95.5,74.1,61.3,92.7,1.83,11.7,158,1,44,0
FL-3255,Mini Truck,402617,326,41.3,25,79.3,96.7,100.9,2.69,4.5,120,1,74,1
FL-3256,Mini Truck,219875,311,81.9,88.8,64.7,49.2,86.9,1.24,10.8,79,0,24,0
FL-3257,Mini Truck,514342,460,23.6,66.9,61.2,90.8,106.4,3.27,8.8,175,1,73,0
FL-3258,Utility Pickup,518434,186,52.4,46.4,83.8,37.2,96.5,2.35,6.5,51,0,48,0
FL-3259,Heavy Truck,498030,440,58.5,72.7,67,39.3,94,2.03,9.2,34,0,40,0
FL-3260,Utility Pickup,418193,178,36.9,63.1,89.8,58.4,102,2.95,8.1,60,0,43,0
FL-3261,Mini Truck,398131,420,90.4,91.8,73,93.3,85.9,0.92,11.1,102,1,40,0
FL-3262,Heavy Truck,201069,270,51.3,68.7,87.1,53.5,99,2.36,8.7,150,1,58,1
FL-3263,Mini Truck,160358,260,53.6,77.1,89.6,44.2,97.2,2.25,9.6,69,0,29,0
FL-3264,Utility Pickup,117725,230,36.7,51,27.9,47.8,100.9,2.91,6.9,160,1,74,1
FL-3265,Rigid Truck,548973,217,43.9,91.4,33.4,94.2,99.3,2.54,11.2,120,1,61,0
FL-3266,Rigid Truck,526766,223,34.6,59.7,32.6,33.3,102.3,2.92,7.9,5,0,55,0
FL-3267,Utility Pickup,519881,441,78.7,92.7,33.5,47.7,88.9,1.49,11.1,36,0,33,0
FL-3268,Utility Pickup,482624,191,22.7,88.2,94.3,50.4,106.4,3.31,10.7,46,1,67,1
FL-3269,Light Truck,294255,90,83.9,98.1,35.1,66.4,86.1,1.23,11.8,150,1,47,0
FL-3270,Rigid Truck,88863,425,52,27.9,59.7,55.8,97.2,2.32,4.8,161,1,69,1
FL-3271,Utility Pickup,125281,327,39.7,37.9,37.5,70.5,100.3,2.9,5.8,83,1,73,1
FL-3272,Mini Truck,306305,315,30.7,82.5,55.2,46.5,103.1,3.1,10.4,19,0,44,0
FL-3273,Rigid Truck,551094,380,93,31,61.7,62.8,83.6,0.93,5,148,1,62,1
FL-3274,Rigid Truck,32266,401,66.6,74.7,35.1,57.7,93.9,1.76,9.3,150,1,55,1
FL-3275,Mini Truck,98509,126,61.7,47.6,49.5,68.2,95.5,2,6.6,82,0,38,0
FL-3276,Light Truck,149325,109,52.5,28.8,47.5,42.6,98.1,2.41,4.9,31,0,50,0
FL-3277,Light Truck,236542,250,23.4,96.9,94.6,92.7,106.8,3.4,11.6,110,1,54,0
FL-3278,Rigid Truck,436603,235,35,44.5,37.1,46.7,103.1,2.88,6.4,169,1,80,1
FL-3279,Mini Truck,137160,121,37.7,53,27.8,84.5,102.3,2.79,7.2,167,1,71,1
FL-3280,Light Truck,129431,82,90.7,21.4,26.7,97.2,84.6,1.05,4.1,102,1,60,0
FL-3281,Rigid Truck,247092,265,72.4,96.4,87.2,38.5,91.3,1.6,11.8,27,0,20,0
FL-3282,Utility Pickup,38996,370,90.1,95.1,31.5,32.9,85.8,0.92,11.4,90,1,47,1
FL-3283,Light Truck,507164,138,93.6,61.5,95.3,95.2,84.3,1.05,8.1,106,1,46,0
FL-3284,Utility Pickup,253598,157,31.1,51.1,39.9,31.8,105.5,3.24,7.2,19,0,55,0
FL-3285,Utility Pickup,322024,393,25,78.2,39.9,96.3,106.5,3.31,9.9,57,0,43,0
FL-3286,Utility Pickup,106250,108,32.2,30.3,83.1,84.1,102.4,3.16,5,44,0,44,0
FL-3287,Utility Pickup,291738,123,80,32,95.6,70.9,88.8,1.32,5.1,174,1,58,0
FL-3288,Light Truck,57613,209,70.1,79.3,52.5,69.3,90.2,1.8,9.8,83,0,26,0
FL-3289,Utility Pickup,101827,307,58.9,38.6,92,64.5,95.8,2.21,5.7,122,1,58,0
FL-3290,Rigid Truck,116970,112,35.4,87.4,48.6,73.6,101.8,2.98,10.5,141,1,60,1
FL-3291,Utility Pickup,338633,263,57.3,42.1,41.3,78,95.7,2.05,6.1,39,0,44,1
FL-3292,Light Truck,53110,458,78.5,45.5,86.1,81.9,89.3,1.41,6.5,20,0,25,0
FL-3293,Light Truck,430107,104,47.8,79.9,57.8,56.8,98.7,2.42,10,169,1,64,1
FL-3294,Light Truck,177124,102,56.7,97.2,47.5,74.6,95.3,2.24,11.9,90,0,26,0
FL-3295,Rigid Truck,414056,253,20.9,39.3,44.2,98.2,106.3,3.55,5.9,69,1,80,1
FL-3296,Rigid Truck,529071,368,65.9,49.9,76,76.8,92.8,1.96,6.8,130,1,62,0
FL-3297,Mini Truck,372252,116,41,22.3,29,59.6,99.9,2.7,4.1,45,0,58,1
FL-3298,Heavy Truck,499681,281,83.9,98.7,27.8,39.4,87.6,1.28,12,174,1,55,0
FL-3299,Rigid Truck,250755,393,86.9,22.9,84.2,64.6,86.8,1.13,3.9,42,0,35,0
FL-3300,Light Truck,86120,176,66.4,58.3,81.5,94.3,91.4,1.83,7.9,170,1,49,0
FL-3301,Utility Pickup,396668,228,50.5,30.3,62.2,46.5,98.1,2.36,4.8,29,0,53,0
FL-3302,Heavy Truck,437619,374,49.5,93.7,64.8,48.8,97.9,2.39,11.3,36,0,36,0
FL-3303,Utility Pickup,509483,140,96.2,66.7,53.5,77.3,84.4,0.76,8.5,69,1,53,0
FL-3304,Rigid Truck,246484,369,74.6,80.5,94.3,43.7,89.6,1.46,9.9,67,0,24,0
FL-3305,Light Truck,113702,371,95.9,87.5,86.1,91,82,0.7,10.8,62,0,9,0
FL-3306,Mini Truck,43561,414,91.8,50.6,48.2,45.9,85.7,0.9,6.8,129,1,53,0
FL-3307,Utility Pickup,394926,177,41.9,82.3,25.5,30.4,101.9,2.77,10,160,1,72,1
FL-3308,Mini Truck,286651,167,53.2,47.7,48.9,83.5,97.3,2.24,6.7,140,1,67,1
FL-3309,Light Truck,538804,166,63.4,32.6,65.3,94.9,93.3,1.89,5,52,0,43,0
FL-3310,Heavy Truck,23459,341,45.8,26.8,94.9,88.2,98.8,2.62,4.5,35,0,39,0
FL-3311,Heavy Truck,345788,411,31.6,91.6,56.6,98.8,103.9,3.22,11.3,5,0,34,0
FL-3312,Mini Truck,135343,236,86.8,70,31.1,68.2,86.4,1.04,9.1,43,1,52,0
FL-3313,Light Truck,226374,360,43.4,85,26.5,42.8,101.6,2.7,10.3,10,0,42,0
FL-3314,Heavy Truck,299190,278,63.8,68.8,76.9,59.9,93.7,1.97,9,160,1,56,1
FL-3315,Heavy Truck,359402,89,77.1,23.4,33.2,57.5,89.3,1.61,4.4,106,1,71,1
FL-3316,Rigid Truck,530880,458,91.8,84.2,35.5,49.3,83.9,1,10.4,29,0,30,0
FL-3317,Light Truck,95458,112,97,47.5,70.8,57.7,83.3,0.8,6.8,5,0,24,0
FL-3318,Heavy Truck,125250,271,38.8,97.6,73.8,50,100.8,2.82,11.7,87,0,31,0
FL-3319,Utility Pickup,540781,87,39.5,59.8,95.5,38.6,101.1,2.77,8,109,1,68,1
FL-3320,Heavy Truck,165184,284,85.2,29.8,57.6,69.2,85.3,1.34,4.7,86,0,33,0
FL-3321,Utility Pickup,62843,370,86,50.6,65.4,47.7,86.4,1.13,7.1,83,0,29,0
FL-3322,Heavy Truck,449102,162,93.3,51,63.4,60.7,85.5,0.89,7.1,88,1,54,1
FL-3323,Rigid Truck,274148,364,22.2,54.7,38.3,90.5,107.9,3.51,7.3,35,0,52,0
FL-3324,Utility Pickup,407953,438,80.9,87,95.9,31.6,89.5,1.24,10.8,86,0,25,0
FL-3325,Rigid Truck,297858,372,40.3,52.4,87.9,83.3,102.4,2.94,7.3,156,1,63,1
FL-3326,Light Truck,88595,174,53.8,78.3,84.7,73.8,95.5,2.37,9.8,152,1,49,0
FL-3327,Rigid Truck,272353,456,93.3,91.8,92.6,84,83.2,0.95,11.2,122,1,34,0
FL-3328,Light Truck,164685,265,56,28.2,74.4,97.1,96.9,2.38,4.6,27,0,39,0
FL-3329,Mini Truck,321651,374,25.5,29.2,46.5,98.3,105.6,3.24,4.7,69,0,54,0
FL-3330,Heavy Truck,180694,374,36.7,78.5,29.8,67,101,2.95,9.7,151,1,66,0
FL-3331,Mini Truck,476485,412,75.5,85.2,60.5,50.1,89.7,1.48,10.5,117,1,55,0
FL-3332,Heavy Truck,184551,137,91.4,35.9,52,44.2,84.2,0.96,5.4,18,0,35,0
FL-3333,Utility Pickup,425386,383,92.7,65.1,88.1,53.2,83.7,1.05,8.5,59,0,27,0
FL-3334,Heavy Truck,422349,155,95.3,78.3,63.9,67.6,82.3,0.84,9.7,58,0,23,0
FL-3335,Mini Truck,359600,236,32.9,75.5,44.4,82.1,104.9,2.92,9.7,170,1,67,0
FL-3336,Heavy Truck,366205,131,94.5,42.8,65.5,69.7,85.2,0.9,6.1,6,0,31,0
FL-3337,Heavy Truck,182459,121,39.5,52.4,79.3,86.1,100.2,2.92,7.3,147,1,65,0
FL-3338,Utility Pickup,355468,173,44.5,63.4,28.3,58.5,101,2.78,8.4,7,0,46,0
FL-3339,Mini Truck,53951,156,40.6,29.4,63.2,70.5,102.1,2.88,4.9,99,1,72,1
FL-3340,Heavy Truck,492117,166,72.9,52.6,65.5,62.8,91.1,1.58,7.1,147,1,62,1
FL-3341,Rigid Truck,68883,220,19.5,78.5,62.1,96.5,106.7,3.46,9.8,59,0,38,0
FL-3342,Heavy Truck,514811,335,68.1,74.3,74.1,41.4,91.1,1.82,9.4,161,1,60,1
FL-3343,Mini Truck,524187,329,57.8,42.9,25.5,30.6,95.5,2.03,6.1,30,0,53,1
FL-3344,Heavy Truck,408306,392,49.3,26.9,56.6,65.3,97.6,2.48,4.4,87,0,53,0
FL-3345,Utility Pickup,537450,359,20.9,46,40.5,76.2,107.4,3.5,6.4,96,1,83,1
FL-3346,Heavy Truck,497514,316,94.4,63.2,48.8,46.4,85,0.97,8.1,126,1,55,0
FL-3347,Mini Truck,479641,260,43.1,50.8,82.4,59.5,100,2.69,6.9,165,1,70,1
FL-3348,Heavy Truck,98454,154,80.1,67.8,29.3,35.1,89.1,1.46,8.7,40,0,31,1
FL-3349,Rigid Truck,495660,122,69.4,91.8,80.2,43.8,92.8,1.76,11.3,143,1,54,1
FL-3350,Utility Pickup,518053,274,88.9,32.6,52.3,64.2,84.1,1.2,5.1,116,1,62,0
FL-3351,Heavy Truck,96706,118,46.2,44.5,43.7,78.5,99.8,2.64,6.3,93,1,68,1
FL-3352,Mini Truck,262236,114,97.2,67.2,51.7,87.7,83.7,0.68,8.7,84,0,22,0
FL-3353,Utility Pickup,33541,168,90.1,87,87.8,85,84.3,0.93,10.7,62,0,10,0
FL-3354,Rigid Truck,88751,131,31.9,84.2,81.6,95.8,103.5,3.06,10.4,150,1,54,0
FL-3355,Light Truck,380886,303,94.1,55.2,54.4,84.1,84.4,0.96,7.5,40,0,26,0
FL-3356,Rigid Truck,443398,126,67.2,27.6,92.4,71.5,91.8,1.72,4.7,115,1,66,1
FL-3357,Heavy Truck,447556,224,32.8,91.1,67.5,66.7,103,3.14,10.9,50,0,41,0
FL-3358,Utility Pickup,300817,111,22.3,29.2,45.9,48.1,107.1,3.54,4.8,75,0,61,0
FL-3359,Mini Truck,443471,305,56.2,78.2,72.8,40,95.6,2.15,9.8,69,0,39,0
FL-3360,Heavy Truck,360959,250,93.8,48,94.1,48.4,84.2,1.01,6.9,34,0,27,0
FL-3361,Utility Pickup,399120,154,25.7,35.8,65.3,49,104.6,3.29,5.3,146,1,81,1
FL-3362,Light Truck,204968,417,50.9,20.2,87.3,92.9,96.7,2.34,3.8,100,1,66,0
FL-3363,Rigid Truck,267436,349,60.3,88.1,45.3,68.2,94,2.11,10.8,139,1,54,1
FL-3364,Rigid Truck,410118,195,56.9,86.3,31.2,63.2,97.1,2.09,10.8,61,0,37,0
FL-3365,Mini Truck,559774,222,64.5,55,78.3,46.6,93.8,1.84,7.3,150,1,66,1
FL-3366,Mini Truck,87471,161,29,52.2,70.3,76.1,105.5,3.32,7.2,83,0,42,0
FL-3367,Rigid Truck,388601,363,55.6,46.9,63.5,98.3,94.8,2.33,6.5,114,1,63,1
FL-3368,Heavy Truck,114415,222,77.9,92,88.7,66.3,88.7,1.4,11.3,47,0,15,0
FL-3369,Utility Pickup,504374,355,46.3,77.4,25.3,74.9,98.7,2.71,9.5,103,1,67,1
FL-3370,Heavy Truck,308261,460,79.9,21,25,94.6,89.6,1.55,3.8,43,0,44,0
FL-3371,Light Truck,273117,427,78.7,80.1,25.6,31,89.8,1.43,10,58,1,59,1
FL-3372,Utility Pickup,372993,382,45.4,89.8,55.4,40.6,100.5,2.58,10.9,12,0,39,0
FL-3373,Rigid Truck,358976,408,97.4,90.8,43,32.4,83.8,0.92,11.1,87,0,23,0
FL-3374,Heavy Truck,226025,110,21.7,45.6,80.9,76.8,107.8,3.52,6.4,166,1,74,1
FL-3375,Mini Truck,152009,179,63.5,49,62.8,90.6,95,2.05,6.9,68,0,33,0
FL-3376,Utility Pickup,311302,419,85.7,33.2,41,71.1,85.6,1.2,5.2,119,1,61,1
FL-3377,Mini Truck,194540,174,44.9,98.6,84.2,87.3,99.6,2.68,11.8,73,0,25,0
FL-3378,Light Truck,553826,158,42.7,98.1,79.8,31.3,100.2,2.71,11.8,113,1,62,1
FL-3379,Light Truck,501269,382,85.5,36.7,44.2,37.6,85.2,1.07,5.4,130,1,69,1
FL-3380,Rigid Truck,323761,297,76.9,81.5,47.8,70.2,90.7,1.48,9.9,146,1,52,0
FL-3381,Light Truck,289138,260,41.7,41.7,72.2,51.7,101.2,2.76,6,88,0,49,1
FL-3382,Mini Truck,320721,451,67.4,60.7,25.1,83.6,91.3,1.83,8.2,4,0,39,0
FL-3383,Heavy Truck,138727,113,94.2,67.2,47.9,60,82.8,0.88,8.5,157,1,47,1
FL-3384,Light Truck,178545,147,89,33.9,28.6,31.3,85.1,1.17,5.4,41,0,42,0
FL-3385,Light Truck,84564,123,94.1,73.3,65.1,56.4,85.2,1,9.1,96,1,45,0
FL-3386,Utility Pickup,218030,247,88,94.4,86.4,31.2,84.7,1.23,11.6,54,0,18,0
FL-3387,Heavy Truck,479934,113,63.1,27.1,71.5,74.7,94.4,1.95,4.6,172,1,68,1
FL-3388,Mini Truck,171453,288,60.2,65.2,68.9,75,96,1.97,8.5,95,1,55,1
FL-3389,Light Truck,414636,360,47,98.4,42.6,49.5,100.2,2.54,11.7,144,1,60,1
FL-3390,Utility Pickup,156911,287,48.4,80.7,29.5,76.6,98.1,2.57,10.1,104,1,62,1
FL-3391,Utility Pickup,409456,143,21.5,64.7,49,53.6,107.4,3.31,8.2,118,1,75,1
FL-3392,Mini Truck,499021,338,33.5,75.4,64.4,81.5,101.9,3.01,9.7,105,1,66,1
FL-3393,Rigid Truck,367613,118,22.2,45.5,62.5,49.8,105.9,3.42,6.4,64,1,79,1
FL-3394,Rigid Truck,145992,127,95.3,23.2,87.6,45.9,82.6,0.75,4.4,85,0,29,0
FL-3395,Rigid Truck,93788,419,71.2,59.9,82.1,60.6,90.5,1.79,7.8,94,1,50,0
FL-3396,Heavy Truck,499601,278,88.3,27.6,53.5,81.3,84.7,0.96,4.8,115,1,65,0
FL-3397,Rigid Truck,518216,205,55.9,57.2,77.3,75.3,97.6,2.13,7.8,131,1,65,1
FL-3398,Utility Pickup,395634,267,28.5,72.1,29.9,34.5,104,3.34,9.1,4,0,53,0
FL-3399,Utility Pickup,262002,359,62,29.4,84.2,88.1,94.3,2.18,4.6,124,1,61,1
FL-3400,Light Truck,92420,332,35.4,41.2,94.6,90.4,103.6,2.95,6,8,0,38,0
FL-3401,Heavy Truck,62299,365,80.6,92.7,88.9,95.6,88.7,1.25,11.1,114,1,36,1
FL-3402,Utility Pickup,398507,448,36.2,89.3,76.5,43.1,102.7,3.01,11.1,135,1,64,0
FL-3403,Heavy Truck,156520,257,78.9,21.3,62.8,38.5,88.5,1.58,4.1,89,1,65,1
FL-3404,Mini Truck,466770,94,30.2,41.1,57,56.2,105.1,3.17,5.8,156,1,81,1
FL-3405,Rigid Truck,380411,161,80.5,39.7,72.6,55.1,89.2,1.39,6,3,0,38,0
FL-3406,Light Truck,536386,336,29.6,41.8,31.1,51.6,105.2,3.12,6.2,10,0,62,1
FL-3407,Rigid Truck,551448,278,68.8,66.9,31.9,70.3,93.4,1.76,8.6,118,1,65,0
FL-3408,Mini Truck,280352,305,61.4,41.2,32,65.1,93.3,2.01,6.2,112,1,68,1
FL-3409,Light Truck,39008,286,43.2,69,78,86.6,101.2,2.64,8.8,71,0,30,0
